product,year,region,name,scope,emissivity_type,scenario,unit,emission_factor_co2
Ammonia,2046,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0169964188442512
Ammonium nitrate,2046,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0169964188442512
Urea,2046,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.0169964188442512
Ammonia,2046,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.074973913237503
Ammonium nitrate,2046,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.074973913237503
Urea,2046,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.074973913237503
Ammonia,2046,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0056195461293781
Ammonium nitrate,2046,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0056195461293781
Urea,2046,Middle East,Electricity - grid,2,Fossil,,tCO2/GJ,0.0056195461293781
Ammonia,2046,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.0632378959429464
Ammonium nitrate,2046,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.0632378959429464
Urea,2046,Africa,Electricity - grid,2,Fossil,,tCO2/GJ,0.0632378959429464
Ammonia,2046,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.008262977679883
Ammonium nitrate,2046,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.008262977679883
Urea,2046,Latin America,Electricity - grid,2,Fossil,,tCO2/GJ,0.008262977679883
Ammonia,2046,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.0698890291064124
Ammonium nitrate,2046,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.0698890291064124
Urea,2046,Oceania,Electricity - grid,2,Fossil,,tCO2/GJ,0.0698890291064124
Ammonia,2046,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonium nitrate,2046,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Urea,2046,China,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonia,2046,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004319232812533
Ammonium nitrate,2046,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004319232812533
Urea,2046,North America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004319232812533
Ammonia,2046,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonium nitrate,2046,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Urea,2046,Rest of Asia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonia,2046,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonium nitrate,2046,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Urea,2046,Russia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonia,2046,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008539676128332
Ammonium nitrate,2046,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008539676128332
Urea,2046,Europe,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0008539676128332
Ammonia,2046,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonium nitrate,2046,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Urea,2046,India,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0004799352995075
Ammonia,2046,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0022922064574642
Ammonium nitrate,2046,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0022922064574642
Urea,2046,Middle East,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0022922064574642
Ammonia,2046,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0057636101806974
Ammonium nitrate,2046,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0057636101806974
Urea,2046,Africa,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0057636101806974
Ammonia,2046,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026241345838667
Ammonium nitrate,2046,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026241345838667
Urea,2046,Latin America,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026241345838667
Ammonia,2046,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007267209070855
Ammonium nitrate,2046,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007267209070855
Urea,2046,Oceania,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007267209070855
Ammonia,2046,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Africa,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,China,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Europe,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,India,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Latin America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Middle East,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,North America,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Oceania,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Russia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Rest of Asia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Brazil,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Australia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Namibia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonium nitrate,2046,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Urea,2046,Saudi Arabia,Coal,1,Fossil,,tCO2/GJ,0.0946
Ammonia,2046,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Africa,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,China,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Europe,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,India,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Latin America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Middle East,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,North America,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Oceania,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Russia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Rest of Asia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Brazil,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Australia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Namibia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonium nitrate,2046,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Urea,2046,Saudi Arabia,Natural gas,1,Fossil,,tCO2/GJ,0.0561
Ammonia,2046,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Africa,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,China,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Europe,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,India,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Latin America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Middle East,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,North America,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Oceania,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Russia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Rest of Asia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Brazil,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Australia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Namibia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Saudi Arabia,Wet biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Africa,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,China,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Europe,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,India,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Latin America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Middle East,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,North America,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Oceania,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Russia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Rest of Asia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Brazil,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Australia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Namibia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonium nitrate,2046,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Urea,2046,Saudi Arabia,Dry biomass,1,Bio,,tCO2/GJ,0.112
Ammonia,2046,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Africa,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,China,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Europe,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,India,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Latin America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Middle East,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,North America,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Oceania,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Russia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Rest of Asia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Brazil,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Australia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Namibia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonia,2046,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Ammonium nitrate,2046,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Saudi Arabia,Municipal solid waste RdF,1,Fossil,,tCO2/GJ,0.012085
Urea,2046,Africa,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,China,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Europe,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,India,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Latin America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Middle East,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,North America,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Oceania,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Russia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Rest of Asia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Brazil,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Australia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Namibia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Urea,2046,Saudi Arabia,Urea,3_downstream,Fossil,,tCO2/tUrea,0.7333333333333334
Ammonia,2046,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.008262977679883
Ammonium nitrate,2046,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.008262977679883
Urea,2046,Brazil,Electricity - grid,2,Fossil,,tCO2/GJ,0.008262977679883
Ammonia,2046,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026241345838667
Ammonium nitrate,2046,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026241345838667
Urea,2046,Brazil,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0026241345838667
Ammonia,2046,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0056195461293781
Ammonium nitrate,2046,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0056195461293781
Urea,2046,Saudi Arabia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0056195461293781
Ammonia,2046,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0022922064574642
Ammonium nitrate,2046,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0022922064574642
Urea,2046,Saudi Arabia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0022922064574642
Ammonia,2046,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0632378959429464
Ammonium nitrate,2046,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0632378959429464
Urea,2046,Namibia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0632378959429464
Ammonia,2046,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0057636101806974
Ammonium nitrate,2046,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0057636101806974
Urea,2046,Namibia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0057636101806974
Ammonia,2046,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0698890291064124
Ammonium nitrate,2046,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0698890291064124
Urea,2046,Australia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0698890291064124
Ammonia,2046,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007267209070855
Ammonium nitrate,2046,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007267209070855
Urea,2046,Australia,Natural gas,3_upstream,Fossil,,tCO2/GJ,0.0007267209070855
Ammonia,2047,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.0814345692500317
Ammonium nitrate,2047,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.0814345692500317
Urea,2047,China,Electricity - grid,2,Fossil,,tCO2/GJ,0.0814345692500317
Ammonia,2047,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0103424100020436
Ammonium nitrate,2047,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0103424100020436
Urea,2047,North America,Electricity - grid,2,Fossil,,tCO2/GJ,0.0103424100020436
Ammonia,2047,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.030607622442417
Ammonium nitrate,2047,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.030607622442417
Urea,2047,Rest of Asia,Electricity - grid,2,Fossil,,tCO2/GJ,0.030607622442417
Ammonia,2047,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0361686833519856
Ammonium nitrate,2047,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0361686833519856
Urea,2047,Russia,Electricity - grid,2,Fossil,,tCO2/GJ,0.0361686833519856
Ammonia,2047,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.017038732519337
Ammonium nitrate,2047,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.017038732519337
Urea,2047,Europe,Electricity - grid,2,Fossil,,tCO2/GJ,0.017038732519337
Ammonia,2047,India,Electricity - grid,2,Fossil,,tCO2/GJ,0.0697871954743421
