,product,technology,region,technology_lifetime,wacc,technology_classification,current_trl,expected_maturity,capacity_factor,year
11858,Alumina,H2-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2027,,2049
11859,Alumina,H2-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2049
11860,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Middle East,20,0.06,end-state,,2030,,2049
11861,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Middle East,25,0.06,transition,,2027,,2049
11862,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Middle East,25,0.06,transition,,2027,,2049
11863,Alumina,MVR-Fossil-Boiler + H2-Calciner,Middle East,25,0.06,end-state,,2030,,2049
11864,Alumina,Gas-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2049
11865,Alumina,Gas-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2049
11866,Alumina,Gas-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2049
11867,Alumina,Gas-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2049
11868,Alumina,Oil-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2049
11869,Alumina,Oil-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2049
11870,Alumina,Oil-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2049
11871,Alumina,Oil-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2049
11872,Alumina,Coal-Boiler + Elec-Calciner,Africa,20,0.06,transition,,2030,,2049
11873,Alumina,Coal-Boiler + Gas-Calciner,Africa,25,0.06,initial,,2020,,2049
11874,Alumina,Coal-Boiler + Oil-Calciner,Africa,25,0.06,initial,,2020,,2049
11875,Alumina,Coal-Boiler + H2-Calciner,Africa,25,0.06,transition,,2030,,2049
11876,Alumina,Elec-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2049
11877,Alumina,Elec-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2020,,2049
11878,Alumina,Elec-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2020,,2049
11879,Alumina,Elec-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2049
11880,Alumina,H2-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2049
11881,Alumina,H2-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2027,,2049
11882,Alumina,H2-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2027,,2049
11883,Alumina,H2-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2049
11884,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Africa,20,0.06,end-state,,2030,,2049
11885,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Africa,25,0.06,transition,,2027,,2049
11886,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Africa,25,0.06,transition,,2027,,2049
11887,Alumina,MVR-Fossil-Boiler + H2-Calciner,Africa,25,0.06,end-state,,2030,,2049
11888,Alumina,Gas-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2049
11889,Alumina,Gas-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2049
11890,Alumina,Gas-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2049
11891,Alumina,Gas-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2049
11892,Alumina,Oil-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2049
11893,Alumina,Oil-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2049
11894,Alumina,Oil-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2049
11895,Alumina,Oil-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2049
11896,Alumina,Coal-Boiler + Elec-Calciner,South America,20,0.06,transition,,2030,,2049
11897,Alumina,Coal-Boiler + Gas-Calciner,South America,25,0.06,initial,,2020,,2049
11898,Alumina,Coal-Boiler + Oil-Calciner,South America,25,0.06,initial,,2020,,2049
11899,Alumina,Coal-Boiler + H2-Calciner,South America,25,0.06,transition,,2030,,2049
11900,Alumina,Elec-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2049
11901,Alumina,Elec-Boiler + Gas-Calciner,South America,25,0.06,transition,,2020,,2049
11902,Alumina,Elec-Boiler + Oil-Calciner,South America,25,0.06,transition,,2020,,2049
11903,Alumina,Elec-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2049
11904,Alumina,H2-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2049
11905,Alumina,H2-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2049
11906,Alumina,H2-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2049
11907,Alumina,H2-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2049
11908,Alumina,MVR-Fossil-Boiler + Elec-Calciner,South America,20,0.06,end-state,,2030,,2049
11909,Alumina,MVR-Fossil-Boiler + Gas-Calciner,South America,25,0.06,transition,,2027,,2049
11910,Alumina,MVR-Fossil-Boiler + Oil-Calciner,South America,25,0.06,transition,,2027,,2049
11911,Alumina,MVR-Fossil-Boiler + H2-Calciner,South America,25,0.06,end-state,,2030,,2049
11912,Alumina,Gas-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2049
11913,Alumina,Gas-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2049
11914,Alumina,Gas-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2049
11915,Alumina,Gas-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2049
11916,Alumina,Oil-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2049
11917,Alumina,Oil-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2049
11918,Alumina,Oil-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2049
11919,Alumina,Oil-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2049
11920,Alumina,Coal-Boiler + Elec-Calciner,Oceania,20,0.06,transition,,2030,,2049
11921,Alumina,Coal-Boiler + Gas-Calciner,Oceania,25,0.06,initial,,2020,,2049
11922,Alumina,Coal-Boiler + Oil-Calciner,Oceania,25,0.06,initial,,2020,,2049
11923,Alumina,Coal-Boiler + H2-Calciner,Oceania,25,0.06,transition,,2030,,2049
11924,Alumina,Elec-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2049
11925,Alumina,Elec-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2020,,2049
11926,Alumina,Elec-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2020,,2049
11927,Alumina,Elec-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2049
11928,Alumina,H2-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2049
11929,Alumina,H2-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2049
11930,Alumina,H2-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2049
11931,Alumina,H2-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2049
11932,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Oceania,20,0.06,end-state,,2030,,2049
11933,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Oceania,25,0.06,transition,,2027,,2049
11934,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Oceania,25,0.06,transition,,2027,,2049
11935,Alumina,MVR-Fossil-Boiler + H2-Calciner,Oceania,25,0.06,end-state,,2030,,2049
11936,Alumina,Decommission,China - North,0,0.06,end-state,,2020,,2049
11937,Alumina,Decommission,China - North West,0,0.06,end-state,,2020,,2049
11938,Alumina,Decommission,China - North East,0,0.06,end-state,,2020,,2049
11939,Alumina,Decommission,China - Central,0,0.06,end-state,,2020,,2049
11940,Alumina,Decommission,China - South,0,0.06,end-state,,2020,,2049
11941,Alumina,Decommission,China - East,0,0.06,end-state,,2020,,2049
11942,Alumina,Decommission,Rest of Asia,0,0.06,end-state,,2020,,2049
11943,Alumina,Decommission,US,0,0.06,end-state,,2020,,2049
11944,Alumina,Decommission,Russia,0,0.06,end-state,,2020,,2049
11945,Alumina,Decommission,Rest of Europe,0,0.06,end-state,,2020,,2049
11946,Alumina,Decommission,Middle East,0,0.06,end-state,,2020,,2049
11947,Alumina,Decommission,Africa,0,0.06,end-state,,2020,,2049
11948,Alumina,Decommission,South America,0,0.06,end-state,,2020,,2049
11949,Alumina,Decommission,Oceania,0,0.06,end-state,,2020,,2049
11950,Alumina,Gas-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2049
11951,Alumina,Gas-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2049
11952,Alumina,Gas-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2049
11953,Alumina,Gas-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2049
11954,Alumina,Oil-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2049
11955,Alumina,Oil-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2049
11956,Alumina,Oil-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2049
11957,Alumina,Oil-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2049
11958,Alumina,Coal-Boiler + Elec-Calciner,Canada,20,0.06,transition,,2030,,2049
11959,Alumina,Coal-Boiler + Gas-Calciner,Canada,25,0.06,initial,,2020,,2049
11960,Alumina,Coal-Boiler + Oil-Calciner,Canada,25,0.06,initial,,2020,,2049
11961,Alumina,Coal-Boiler + H2-Calciner,Canada,25,0.06,transition,,2030,,2049
11962,Alumina,Elec-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2049
11963,Alumina,Elec-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2020,,2049
11964,Alumina,Elec-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2020,,2049
11965,Alumina,Elec-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2049
11966,Alumina,H2-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2049
11967,Alumina,H2-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2027,,2049
11968,Alumina,H2-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2027,,2049
11969,Alumina,H2-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2049
11970,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Canada,20,0.06,end-state,,2030,,2049
11971,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Canada,25,0.06,transition,,2027,,2049
11972,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Canada,25,0.06,transition,,2027,,2049
11973,Alumina,MVR-Fossil-Boiler + H2-Calciner,Canada,25,0.06,end-state,,2030,,2049
11974,Alumina,Decommission,Canada,0,0.06,end-state,,2020,,2049
11975,Alumina,Gas-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2049
11976,Alumina,Gas-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2049
11977,Alumina,Gas-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2049
11978,Alumina,Gas-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2049
11979,Alumina,Oil-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2049
11980,Alumina,Oil-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2049
11981,Alumina,Oil-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2049
11982,Alumina,Oil-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2049
11983,Alumina,Coal-Boiler + Elec-Calciner,Scandinavia,20,0.06,transition,,2030,,2049
11984,Alumina,Coal-Boiler + Gas-Calciner,Scandinavia,25,0.06,initial,,2020,,2049
11985,Alumina,Coal-Boiler + Oil-Calciner,Scandinavia,25,0.06,initial,,2020,,2049
11986,Alumina,Coal-Boiler + H2-Calciner,Scandinavia,25,0.06,transition,,2030,,2049
11987,Alumina,Elec-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2049
11988,Alumina,Elec-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2020,,2049
11989,Alumina,Elec-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2020,,2049
11990,Alumina,Elec-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2049
11991,Alumina,H2-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2049
11992,Alumina,H2-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2027,,2049
11993,Alumina,H2-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2027,,2049
11994,Alumina,H2-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2049
11995,Alumina,MVR-Fossil-Boiler + Elec-Calciner,Scandinavia,20,0.06,end-state,,2030,,2049
11996,Alumina,MVR-Fossil-Boiler + Gas-Calciner,Scandinavia,25,0.06,transition,,2027,,2049
11997,Alumina,MVR-Fossil-Boiler + Oil-Calciner,Scandinavia,25,0.06,transition,,2027,,2049
11998,Alumina,MVR-Fossil-Boiler + H2-Calciner,Scandinavia,25,0.06,end-state,,2030,,2049
11999,Alumina,Decommission,Scandinavia,0,0.06,end-state,,2020,,2049
12000,Alumina,Gas-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2050
12001,Alumina,Gas-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2050
12002,Alumina,Gas-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2050
12003,Alumina,Gas-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2050
12004,Alumina,Oil-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2050
12005,Alumina,Oil-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2050
12006,Alumina,Oil-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2050
12007,Alumina,Oil-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2050
12008,Alumina,Coal-Boiler + Elec-Calciner,China - North,20,0.06,transition,,2030,,2050
12009,Alumina,Coal-Boiler + Gas-Calciner,China - North,25,0.06,initial,,2020,,2050
12010,Alumina,Coal-Boiler + Oil-Calciner,China - North,25,0.06,initial,,2020,,2050
12011,Alumina,Coal-Boiler + H2-Calciner,China - North,25,0.06,transition,,2030,,2050
12012,Alumina,Elec-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2050
12013,Alumina,Elec-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2020,,2050
12014,Alumina,Elec-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2020,,2050
12015,Alumina,Elec-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2050
12016,Alumina,H2-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2050
12017,Alumina,H2-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2027,,2050
12018,Alumina,H2-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2027,,2050
12019,Alumina,H2-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2050
12020,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North,20,0.06,end-state,,2030,,2050
12021,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North,25,0.06,transition,,2027,,2050
12022,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North,25,0.06,transition,,2027,,2050
12023,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North,25,0.06,end-state,,2030,,2050
12024,Alumina,Gas-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2050
12025,Alumina,Gas-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2050
12026,Alumina,Gas-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2050
12027,Alumina,Gas-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2050
12028,Alumina,Oil-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2050
12029,Alumina,Oil-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2050
12030,Alumina,Oil-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2050
12031,Alumina,Oil-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2050
12032,Alumina,Coal-Boiler + Elec-Calciner,China - North West,20,0.06,transition,,2030,,2050
12033,Alumina,Coal-Boiler + Gas-Calciner,China - North West,25,0.06,initial,,2020,,2050
12034,Alumina,Coal-Boiler + Oil-Calciner,China - North West,25,0.06,initial,,2020,,2050
12035,Alumina,Coal-Boiler + H2-Calciner,China - North West,25,0.06,transition,,2030,,2050
12036,Alumina,Elec-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2050
12037,Alumina,Elec-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2020,,2050
12038,Alumina,Elec-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2020,,2050
12039,Alumina,Elec-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2050
12040,Alumina,H2-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2050
12041,Alumina,H2-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2027,,2050
12042,Alumina,H2-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2027,,2050
12043,Alumina,H2-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2050
12044,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North West,20,0.06,end-state,,2030,,2050
12045,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North West,25,0.06,transition,,2027,,2050
12046,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North West,25,0.06,transition,,2027,,2050
12047,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North West,25,0.06,end-state,,2030,,2050
12048,Alumina,Gas-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2050
12049,Alumina,Gas-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2050
12050,Alumina,Gas-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2050
12051,Alumina,Gas-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2050
12052,Alumina,Oil-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2050
12053,Alumina,Oil-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2050
12054,Alumina,Oil-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2050
12055,Alumina,Oil-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2050
12056,Alumina,Coal-Boiler + Elec-Calciner,China - North East,20,0.06,transition,,2030,,2050
12057,Alumina,Coal-Boiler + Gas-Calciner,China - North East,25,0.06,initial,,2020,,2050
12058,Alumina,Coal-Boiler + Oil-Calciner,China - North East,25,0.06,initial,,2020,,2050
12059,Alumina,Coal-Boiler + H2-Calciner,China - North East,25,0.06,transition,,2030,,2050
12060,Alumina,Elec-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2050
12061,Alumina,Elec-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2020,,2050
12062,Alumina,Elec-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2020,,2050
12063,Alumina,Elec-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2050
12064,Alumina,H2-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2050
12065,Alumina,H2-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2027,,2050
12066,Alumina,H2-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2027,,2050
12067,Alumina,H2-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2050
12068,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - North East,20,0.06,end-state,,2030,,2050
12069,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - North East,25,0.06,transition,,2027,,2050
12070,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - North East,25,0.06,transition,,2027,,2050
12071,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - North East,25,0.06,end-state,,2030,,2050
12072,Alumina,Gas-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2050
12073,Alumina,Gas-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2050
12074,Alumina,Gas-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2050
12075,Alumina,Gas-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2050
12076,Alumina,Oil-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2050
12077,Alumina,Oil-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2050
12078,Alumina,Oil-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2050
12079,Alumina,Oil-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2050
12080,Alumina,Coal-Boiler + Elec-Calciner,China - Central,20,0.06,transition,,2030,,2050
12081,Alumina,Coal-Boiler + Gas-Calciner,China - Central,25,0.06,initial,,2020,,2050
12082,Alumina,Coal-Boiler + Oil-Calciner,China - Central,25,0.06,initial,,2020,,2050
12083,Alumina,Coal-Boiler + H2-Calciner,China - Central,25,0.06,transition,,2030,,2050
12084,Alumina,Elec-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2050
12085,Alumina,Elec-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2020,,2050
12086,Alumina,Elec-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2020,,2050
12087,Alumina,Elec-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2050
12088,Alumina,H2-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2050
12089,Alumina,H2-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2027,,2050
12090,Alumina,H2-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2027,,2050
12091,Alumina,H2-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2050
12092,Alumina,MVR-Fossil-Boiler + Elec-Calciner,China - Central,20,0.06,end-state,,2030,,2050
12093,Alumina,MVR-Fossil-Boiler + Gas-Calciner,China - Central,25,0.06,transition,,2027,,2050
12094,Alumina,MVR-Fossil-Boiler + Oil-Calciner,China - Central,25,0.06,transition,,2027,,2050
12095,Alumina,MVR-Fossil-Boiler + H2-Calciner,China - Central,25,0.06,end-state,,2030,,2050
12096,Alumina,Gas-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2050
12097,Alumina,Gas-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2050
12098,Alumina,Gas-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2050
12099,Alumina,Gas-Boiler + H2-Calciner,China - South,25,0.06,transition,,2030,,2050
12100,Alumina,Oil-Boiler + Elec-Calciner,China - South,20,0.06,transition,,2030,,2050
12101,Alumina,Oil-Boiler + Gas-Calciner,China - South,25,0.06,initial,,2020,,2050
12102,Alumina,Oil-Boiler + Oil-Calciner,China - South,25,0.06,initial,,2020,,2050
