,Unnamed: 0,product,technology_origin,region,switch_type,technology_destination,year,tco,lcox,switch_capex,salvage_value,marginal cost,delta_co2_scope1,delta_co2_scope2,delta_co2_scope3_upstream,delta_co2_scope3_downstream,tco_normalized,sum_emissions_delta,sum_emissions_delta_normalized,brownfield_bau_score,brownfield_bau_score_binned,rank
1415,1415,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,272.5300432,553.7416048,829.447886,0.0,0.0,1.95228,0.00890499,0.18444,0.0,0.38242577669527233,3.14562499,0.1977020627579642,0.38242577669527233,2,1128.5
1416,1416,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,272.5300432,553.7416048,829.447886,0.0,0.0,1.4448555,0.0,0.1365015,0.0,0.38242577669527233,2.581357,0.4824203922227517,0.38242577669527233,2,1128.5
1418,1418,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,199.1117322,404.5662225,829.447886,0.0,0.0,1.95228,0.001194361,0.53244,0.0,0.6656378461616026,3.485914361,0.02599885973603966,0.6656378461616026,6,694.5
1419,1419,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,199.1117322,404.5662225,829.447886,0.0,0.0,1.4448555,0.0,0.3940515,0.0,0.6656378461616026,2.838907,0.3524658191241502,0.6656378461616026,6,694.5
1421,1421,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,272.5300432,553.7416048,829.447886,0.0,0.0,1.95228,0.00890499,0.42456,0.0,0.38242577669527233,3.38574499,0.0765423186599784,0.38242577669527233,2,1128.5
1422,1422,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,272.5300432,553.7416048,829.447886,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.38242577669527233,2.7590665000000003,0.39275173678471653,0.38242577669527233,2,1128.5
1424,1424,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,223.2607828,453.6335984,829.447886,0.0,0.0,1.95228,0.010916379,0.42456,0.0,0.5724825759991887,3.387756379,0.07552741204444668,0.5724825759991887,5,786.5
1425,1425,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,223.2607828,453.6335984,829.447886,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.5724825759991887,2.7590665000000003,0.39275173678471653,0.5724825759991887,5,786.5
1427,1427,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,300.4706823,610.5129395,829.447886,0.0,0.0,1.95228,0.0,0.40368,0.0,0.27464440561847303,3.35596,0.09157122823169694,0.27464440561847303,1,1361.5
1428,1428,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2046,300.4706823,610.5129395,829.447886,0.0,0.0,1.4448555,0.0,0.298758,0.0,0.27464440561847303,2.7436135000000004,0.4005490111706326,0.27464440561847303,1,1361.5
1430,1430,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.95228,0.006736425,0.30276,0.0,0.38187089316204625,3.261776425,0.13909437434711214,0.38187089316204625,2,1148.5
1431,1431,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.4448555,0.0,0.2240685,0.0,0.38187089316204625,2.668924,0.4382358373692272,0.38187089316204625,2,1148.5
1433,1433,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,223.0194597,453.1432648,829.0177276,0.0,0.0,1.95228,0.008217074,0.4698,0.0,0.5734134829300364,3.4302970740000003,0.05406222913610703,0.5734134829300364,5,781.5
1434,1434,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,223.0194597,453.1432648,829.0177276,0.0,0.0,1.4448555,0.0,0.3476925,0.0,0.5734134829300364,2.792548,0.37585764228189844,0.5734134829300364,5,781.5
1436,1436,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,300.1641744,609.89016,829.0177276,0.0,0.0,1.95228,0.0,0.39672,0.0,0.27582676374527315,3.349,0.09508310487221827,0.27582676374527315,1,1347.5
1437,1437,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,300.1641744,609.89016,829.0177276,0.0,0.0,1.4448555,0.0,0.293607,0.0,0.27582676374527315,2.7384625,0.4031481026326049,0.27582676374527315,1,1347.5
1439,1439,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.95228,0.006736425,0.42456,0.0,0.38187089316204625,3.3835764249999998,0.0776365331379889,0.38187089316204625,2,1148.5
1440,1440,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.38187089316204625,2.7590665000000003,0.39275173678471653,0.38187089316204625,2,1148.5
1442,1442,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.95228,0.006736425,0.19836,0.0,0.38187089316204625,3.157376425,0.19177252395493205,0.38187089316204625,2,1148.5
1443,1443,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.4448555,0.0,0.1468035,0.0,0.38187089316204625,2.591659,0.47722220929880776,0.38187089316204625,2,1148.5
1445,1445,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.95228,0.006736425,0.18444,0.0,0.38187089316204625,3.143456425,0.19879627723597448,0.38187089316204625,2,1148.5
1446,1446,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.4448555,0.0,0.1365015,0.0,0.38187089316204625,2.581357,0.4824203922227517,0.38187089316204625,2,1148.5
1448,1448,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,199.0640223,404.469283,829.0177276,0.0,0.0,1.95228,0.000899391,0.53244,0.0,0.6658218877083093,3.485619391,0.02614769569188069,0.6658218877083093,6,690.5
1449,1449,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,199.0640223,404.469283,829.0177276,0.0,0.0,1.4448555,0.0,0.3940515,0.0,0.6658218877083093,2.838907,0.3524658191241502,0.6658218877083093,6,690.5
1451,1451,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.95228,0.006736425,0.42456,0.0,0.38187089316204625,3.3835764249999998,0.0776365331379889,0.38187089316204625,2,1148.5
1452,1452,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,272.6738881,554.0338768,829.0177276,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.38187089316204625,2.7590665000000003,0.39275173678471653,0.38187089316204625,2,1148.5
1454,1454,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,223.0194597,453.1432648,829.0177276,0.0,0.0,1.95228,0.008217074,0.42456,0.0,0.5734134829300364,3.385057074,0.07688942729949577,0.5734134829300364,5,781.5
1455,1455,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,223.0194597,453.1432648,829.0177276,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.5734134829300364,2.7590665000000003,0.39275173678471653,0.5734134829300364,5,781.5
1457,1457,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,300.1641744,609.89016,829.0177276,0.0,0.0,1.95228,0.0,0.40368,0.0,0.27582676374527315,3.35596,0.09157122823169694,0.27582676374527315,1,1347.5
1458,1458,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2047,300.1641744,609.89016,829.0177276,0.0,0.0,1.4448555,0.0,0.298758,0.0,0.27582676374527315,2.7436135000000004,0.4005490111706326,0.27582676374527315,1,1347.5
1460,1460,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.95228,0.004567859,0.30276,0.0,0.3814371339856092,3.259607859,0.14018858932970235,0.3814371339856092,2,1158.5
1461,1461,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.4448555,0.0,0.2240685,0.0,0.3814371339856092,2.668924,0.4382358373692272,0.3814371339856092,2,1158.5
1463,1463,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,222.8362281,452.7709647,828.7632639,0.0,0.0,1.95228,0.005517768,0.4698,0.0,0.5741203011599958,3.427597768,0.055424244895736385,0.5741203011599958,5,777.5
1464,1464,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,222.8362281,452.7709647,828.7632639,0.0,0.0,1.4448555,0.0,0.3476925,0.0,0.5741203011599958,2.792548,0.37585764228189844,0.5741203011599958,5,777.5
1466,1466,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,299.9306151,609.4156013,828.7632639,0.0,0.0,1.95228,0.0,0.39672,0.0,0.2767277217187697,3.349,0.09508310487221827,0.2767277217187697,1,1343.5
1467,1467,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,299.9306151,609.4156013,828.7632639,0.0,0.0,1.4448555,0.0,0.293607,0.0,0.2767277217187697,2.7384625,0.4031481026326049,0.2767277217187697,1,1343.5
1469,1469,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.95228,0.004567859,0.42456,0.0,0.3814371339856092,3.381407859,0.07873074812057923,0.3814371339856092,2,1158.5
1470,1470,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.3814371339856092,2.7590665000000003,0.39275173678471653,0.3814371339856092,2,1158.5
1472,1472,Ammonia,Natural Gas SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.95228,0.004567859,0.19836,0.0,0.3814371339856092,3.155207859,0.19286673893752238,0.3814371339856092,2,1158.5
1473,1473,Ammonia,Electrolyser + SMR + ammonia synthesis,Latin America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.4448555,0.0,0.1468035,0.0,0.3814371339856092,2.591659,0.47722220929880776,0.3814371339856092,2,1158.5
1475,1475,Ammonia,Natural Gas SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.95228,0.004567859,0.18444,0.0,0.3814371339856092,3.141287859,0.1998904922185648,0.3814371339856092,2,1158.5
1476,1476,Ammonia,Electrolyser + SMR + ammonia synthesis,Middle East,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.4448555,0.0,0.1365015,0.0,0.3814371339856092,2.581357,0.4824203922227517,0.3814371339856092,2,1158.5
1478,1478,Ammonia,Natural Gas SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,199.029584,404.3993094,828.7632639,0.0,0.0,1.95228,0.000604422,0.53244,0.0,0.6659547338890379,3.485324422,0.0262965311431419,0.6659547338890379,6,687.5
1479,1479,Ammonia,Electrolyser + SMR + ammonia synthesis,North America,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,199.029584,404.3993094,828.7632639,0.0,0.0,1.4448555,0.0,0.3940515,0.0,0.6659547338890379,2.838907,0.3524658191241502,0.6659547338890379,6,687.5
1481,1481,Ammonia,Natural Gas SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.95228,0.004567859,0.42456,0.0,0.3814371339856092,3.381407859,0.07873074812057923,0.3814371339856092,2,1158.5
1482,1482,Ammonia,Electrolyser + SMR + ammonia synthesis,Oceania,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,272.7863334,554.2623494,828.7632639,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.3814371339856092,2.7590665000000003,0.39275173678471653,0.3814371339856092,2,1158.5
1484,1484,Ammonia,Natural Gas SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,222.8362281,452.7709647,828.7632639,0.0,0.0,1.95228,0.005517768,0.42456,0.0,0.5741203011599958,3.382357768,0.07825144305912501,0.5741203011599958,5,777.5
1485,1485,Ammonia,Electrolyser + SMR + ammonia synthesis,Rest of Asia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,222.8362281,452.7709647,828.7632639,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.5741203011599958,2.7590665000000003,0.39275173678471653,0.5741203011599958,5,777.5
1487,1487,Ammonia,Natural Gas SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,299.9306151,609.4156013,828.7632639,0.0,0.0,1.95228,0.0,0.40368,0.0,0.2767277217187697,3.35596,0.09157122823169694,0.2767277217187697,1,1343.5
1488,1488,Ammonia,Electrolyser + SMR + ammonia synthesis,Russia,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2048,299.9306151,609.4156013,828.7632639,0.0,0.0,1.4448555,0.0,0.298758,0.0,0.2767277217187697,2.7436135000000004,0.4005490111706326,0.2767277217187697,1,1343.5
1490,1490,Ammonia,Natural Gas SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,272.8597631,554.411548,828.5088002,0.0,0.0,1.95228,0.002399294,0.30276,0.0,0.3811538779829303,3.257439294,0.14128280380771263,0.3811538779829303,2,1168.5
1491,1491,Ammonia,Electrolyser + SMR + ammonia synthesis,Africa,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,272.8597631,554.411548,828.5088002,0.0,0.0,1.4448555,0.0,0.2240685,0.0,0.3811538779829303,2.668924,0.4382358373692272,0.3811538779829303,2,1168.5
1493,1493,Ammonia,Natural Gas SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,222.7078291,452.5100765,828.5088002,0.0,0.0,1.95228,0.002818462,0.4698,0.0,0.5746156019373101,3.424898462,0.05678626065536563,0.5746156019373101,5,773.5
1494,1494,Ammonia,Electrolyser + SMR + ammonia synthesis,China,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,222.7078291,452.5100765,828.5088002,0.0,0.0,1.4448555,0.0,0.3476925,0.0,0.5746156019373101,2.792548,0.37585764228189844,0.5746156019373101,5,773.5
1496,1496,Ammonia,Natural Gas SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,299.7676674,609.0845152,828.5088002,0.0,0.0,1.95228,0.0,0.39672,0.0,0.27735629454621846,3.349,0.09508310487221827,0.27735629454621846,1,1339.5
1497,1497,Ammonia,Electrolyser + SMR + ammonia synthesis,Europe,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,299.7676674,609.0845152,828.5088002,0.0,0.0,1.4448555,0.0,0.293607,0.0,0.27735629454621846,2.7384625,0.4031481026326049,0.27735629454621846,1,1339.5
1499,1499,Ammonia,Natural Gas SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,272.8597631,554.411548,828.5088002,0.0,0.0,1.95228,0.002399294,0.42456,0.0,0.3811538779829303,3.379239294,0.07982496259858951,0.3811538779829303,2,1168.5
1500,1500,Ammonia,Electrolyser + SMR + ammonia synthesis,India,brownfield_newbuild,Electrolyser - grid PPA + ammonia synthesis,2049,272.8597631,554.411548,828.5088002,0.0,0.0,1.4448555,0.0,0.314211,0.0,0.3811538779829303,2.7590665000000003,0.39275173678471653,0.3811538779829303,2,1168.5
